chrom	start	end	cpg_label
chr11	8943017	8944016	promoter_ASCL3_HGNC:740
chr11	8964443	8965442	promoter_TMEM9B_HGNC:1168
chr11	9004002	9005001	promoter_NRIP3_HGNC:1167
chr11	9091600	9092599	promoter_SCUBE2_HGNC:30425
chr11	9265351	9266350	promoter_DENND5A_HGNC:19344
chr11	9314594	9315593	promoter_TMEM41B_HGNC:28948
chr11	9383652	9384651	promoter_IPO7_HGNC:9852
chr11	9460012	9461011	promoter_ZNF143_HGNC:12928
chr11	9572670	9573669	promoter_WEE1_HGNC:12761
chr11	9663077	9664076	promoter_SWAP70_HGNC:17070
chr11	10294220	10295219	promoter_SBF2_HGNC:2135
chr11	10304073	10305072	promoter_ADM_HGNC:259
chr11	10454264	10455263	promoter_AMPD3_HGNC:470
chr11	10541188	10542187	promoter_RNF141_HGNC:21159
chr11	10568666	10569665	promoter_LYVE1_HGNC:14687
chr11	10693756	10694755	promoter_IRAG1_HGNC:7237
chr11	10750246	10751245	promoter_CTR9_HGNC:16850
chr11	10808927	10809926	promoter_EIF4G2_HGNC:3297
chr11	10858054	10859053	promoter_ZBED5_HGNC:30803
chr11	11353251	11354250	promoter_CSNK2A3_HGNC:2458
chr11	11622006	11623005	promoter_GALNT18_HGNC:30488
chr11	11840972	11841971	promoter_USP47_HGNC:20076
chr11	12008627	12009626	promoter_DKK3_HGNC:2893
chr11	12109590	12110589	promoter_MICAL2_HGNC:24693
chr11	12376571	12377570	promoter_PARVA_HGNC:14652
chr11	12673421	12674420	promoter_TEAD1_HGNC:11714
chr11	13008316	13009315	promoter_RASSF10_HGNC:33984
chr11	13276790	13277789	promoter_BMAL1_HGNC:701
chr11	13463223	13464222	promoter_BTBD10_HGNC:21445
chr11	13495998	13496997	promoter_PTH_HGNC:9606
chr11	13667668	13668667	promoter_FAR1_HGNC:26222
chr11	13961723	13962722	promoter_SPON1_HGNC:11252
chr11	14359184	14360183	promoter_RRAS2_HGNC:17271
chr11	14499812	14500811	promoter_COPB1_HGNC:2231
chr11	14520387	14521386	promoter_PSMA1_HGNC:9530
chr11	14642804	14643803	promoter_PDE3B_HGNC:8779
chr11	14892232	14893231	promoter_CYP2R1_HGNC:20580
chr11	15072593	15073592	promoter_CALCB_HGNC:1438
chr11	14972352	14973351	promoter_CALCA_HGNC:1437
chr11	15113923	15114922	promoter_INSC_HGNC:33116
chr11	16737647	16738646	promoter_C11orf58_HGNC:16990
chr11	16356547	16357546	promoter_SOX6_HGNC:16421
chr11	17014415	17015414	promoter_PLEKHA7_HGNC:27049
chr11	17077668	17078667	promoter_RPS13_HGNC:10386
chr11	17207987	17208986	promoter_PIK3C2A_HGNC:8971
chr11	17275739	17276738	promoter_NUCB2_HGNC:8044
chr11	17350800	17351799	promoter_NCR3LG1_HGNC:42400
chr11	17388660	17389659	promoter_KCNJ11_HGNC:6257
chr11	17476846	17477845	promoter_ABCC8_HGNC:59
chr11	17544417	17545416	promoter_USH1C_HGNC:12597
chr11	17546259	17547258	promoter_OTOG_HGNC:8516
chr11	17718571	17719570	promoter_MYOD1_HGNC:7611
chr11	17733781	17734780	promoter_KCNC1_HGNC:6233
chr11	18013048	18014047	promoter_SERGEF_HGNC:17499
chr11	18046270	18047269	promoter_TPH1_HGNC:12008
chr11	18106083	18107082	promoter_SAAL1_HGNC:25158
chr11	18131571	18132570	promoter_MRGPRX3_HGNC:17980
chr11	18171837	18172836	promoter_MRGPRX4_HGNC:17617
chr11	18236803	18237802	promoter_SAA4_HGNC:10516
chr11	18248669	18249668	promoter_SAA2_HGNC:10514
chr11	18265264	18266263	promoter_SAA1_HGNC:10513
chr11	18322141	18323140	promoter_HPS5_HGNC:17022
chr11	18321567	18322566	promoter_GTF2H1_HGNC:4655
chr11	18393563	18394562	promoter_LDHA_HGNC:6535
chr11	18411318	18412317	promoter_LDHC_HGNC:6544
chr11	18454856	18455855	promoter_LDHAL6A_HGNC:28335
chr11	18526943	18527942	promoter_TSG101_HGNC:15971
chr11	18588735	18589734	promoter_UEVLD_HGNC:30866
chr11	18598789	18599788	promoter_MISFA_HGNC:44122
chr11	18634343	18635342	promoter_SPTY2D1_HGNC:26818
chr11	18697779	18698778	promoter_TMEM86A_HGNC:26890
chr11	18726189	18727188	promoter_IGSF22_HGNC:26750
chr11	18791799	18792798	promoter_PTPN5_HGNC:9657
chr11	18939415	18940414	promoter_MRGPRX1_HGNC:17962
chr11	19060718	19061717	promoter_MRGPRX2_HGNC:17983
chr11	19116168	19117167	promoter_ZDHHC13_HGNC:18413
chr11	19201984	19202983	promoter_CSRP3_HGNC:2472
chr11	19240946	19241945	promoter_E2F8_HGNC:24727
chr11	19711837	19712836	promoter_NAV2_HGNC:15997
chr11	20160476	20161475	promoter_DBX1_HGNC:33185
chr11	20362714	20363713	promoter_HTATIP2_HGNC:16637
chr11	20386716	20387715	promoter_PRMT3_HGNC:30163
chr11	20598608	20599607	promoter_SLC6A5_HGNC:11051
chr11	20668586	20669585	promoter_NELL1_HGNC:7750
chr11	22192085	22193084	promoter_ANO5_HGNC:27337
chr11	22337381	22338380	promoter_SLC17A6_HGNC:16703
chr11	22665611	22666610	promoter_GAS2_HGNC:4167
chr11	22625824	22626823	promoter_FANCF_HGNC:3587
chr11	22829802	22830801	promoter_SVIP_HGNC:25238
chr11	22860475	22861474	promoter_CCDC179_HGNC:44653
chr11	24496053	24497052	promoter_LUZP2_HGNC:23206
chr11	26331130	26332129	promoter_ANO3_HGNC:14004
chr11	26572264	26573263	promoter_MUC15_HGNC:14956
chr11	26722061	26723060	promoter_SLC5A12_HGNC:28750
chr11	26993112	26994111	promoter_FIBIN_HGNC:33747
chr11	27039815	27040814	promoter_BBOX1_HGNC:964
chr11	27363216	27364215	promoter_CCDC34_HGNC:25079
chr11	27472791	27473790	promoter_LGR4_HGNC:13299
chr11	27506770	27507769	promoter_LIN7C_HGNC:17789
chr11	27700456	27701455	promoter_BDNF_HGNC:1033
chr11	28108157	28109156	promoter_KIF18A_HGNC:29441
chr11	28107388	28108387	promoter_METTL15_HGNC:26606
chr11	30017031	30018030	promoter_KCNA4_HGNC:6222
chr11	30230014	30231013	promoter_FSHB_HGNC:3964
chr11	30322104	30323103	promoter_ARL14EP_HGNC:26798
chr11	30586354	30587353	promoter_MPPED2_HGNC:1180
chr11	31369740	31370739	promoter_DCDC1_HGNC:20625
chr11	31368860	31369859	promoter_DNAJC24_HGNC:26979
chr11	31509623	31510622	promoter_IMMP1L_HGNC:26317
chr11	31508767	31509766	promoter_ELP4_HGNC:1171
chr11	31811323	31812322	promoter_PAX6_HGNC:8620
chr11	32090074	32091073	promoter_RCN1_HGNC:9934
chr11	32435540	32436539	promoter_WT1_HGNC:12796
chr11	32582831	32583830	promoter_EIF3M_HGNC:24460
chr11	32794663	32795662	promoter_CCDC73_HGNC:23261
chr11	32828927	32829926	promoter_PRRG4_HGNC:30799
chr11	32891811	32892810	promoter_QSER1_HGNC:26154
chr11	33014878	33015877	promoter_DEPDC7_HGNC:29899
chr11	33038572	33039571	promoter_TCP11L1_HGNC:25655
chr11	33161481	33162480	promoter_CSTF3_HGNC:2485
chr11	33256381	33257380	promoter_HIPK3_HGNC:4915
chr11	33375108	33376107	promoter_KIAA1549L_HGNC:24836
chr11	33700827	33701826	promoter_C11orf91_HGNC:34444
chr11	33736424	33737423	promoter_CD59_HGNC:1689
chr11	33774521	33775520	promoter_FBXO3_HGNC:13582
chr11	33892077	33893076	promoter_LMO2_HGNC:6642
chr11	34050731	34051730	promoter_CAPRIN1_HGNC:6743
chr11	34104629	34105628	promoter_NAT10_HGNC:29830
chr11	34358011	34359010	promoter_ABTB2_HGNC:23842
chr11	34437934	34438933	promoter_CAT_HGNC:1516
chr11	34513795	34514794	promoter_ELF5_HGNC:3320
chr11	34620093	34621092	promoter_EHF_HGNC:3246
chr11	34915618	34916617	promoter_PDHX_HGNC:21350
chr11	34916380	34917379	promoter_APIP_HGNC:17581
chr11	35138171	35139170	promoter_CD44_HGNC:1681
chr11	35419559	35420558	promoter_SLC1A2_HGNC:10940
chr11	35525617	35526616	promoter_PAMR1_HGNC:24554
chr11	35617460	35618459	promoter_FJX1_HGNC:17166
chr11	35661775	35662774	promoter_TRIM44_HGNC:19016
chr11	35943062	35944061	promoter_LDLRAD3_HGNC:27046
chr11	36289425	36290424	promoter_COMMD9_HGNC:25014
chr11	36295288	36296287	promoter_PRR5L_HGNC:25878
chr11	36510273	36511272	promoter_TRAF6_HGNC:12036
chr11	36567007	36568006	promoter_RAG1_HGNC:9831
chr11	36593502	36594501	promoter_IFTAP_HGNC:25142
chr11	36598237	36599236	promoter_RAG2_HGNC:9832
chr11	41459653	41460652	promoter_LRRC4C_HGNC:29317
chr11	43310996	43311995	promoter_API5_HGNC:594
chr11	43357920	43358919	promoter_TTC17_HGNC:25596
chr11	43679738	43680737	promoter_HSD17B12_HGNC:18646
chr11	43879831	43880830	promoter_ALKBH3_HGNC:30141
chr11	43941637	43942636	promoter_C11orf96_HGNC:38675
chr11	44046981	44047980	promoter_ACCSL_HGNC:34391
chr11	44065270	44066269	promoter_ACCS_HGNC:23989
chr11	44094678	44095677	promoter_EXT2_HGNC:3513
chr11	44310140	44311139	promoter_ALX4_HGNC:450
chr11	44564663	44565662	promoter_CD82_HGNC:6210
chr11	44725962	44726961	promoter_TSPAN18_HGNC:20660
chr11	44950884	44951883	promoter_TP53I11_HGNC:16842
chr11	45145639	45146638	promoter_PRDM11_HGNC:13996
chr11	45286342	45287341	promoter_SYT13_HGNC:14962
chr11	45665623	45666622	promoter_CHST1_HGNC:1969
chr11	45804149	45805148	promoter_SLC35C1_HGNC:20197
chr11	45846475	45847474	promoter_CRY2_HGNC:2385
chr11	45884651	45885650	promoter_MAPK8IP1_HGNC:6882
chr11	45907272	45908271	promoter_FREY1_HGNC:37213
chr11	45917878	45918877	promoter_PEX16_HGNC:8857
chr11	45921656	45922655	promoter_LARGE2_HGNC:16522
chr11	46121455	46122454	promoter_PHF21A_HGNC:24156
chr11	46276662	46277661	promoter_CREB3L1_HGNC:18856
chr11	46346463	46347462	promoter_DGKZ_HGNC:2857
chr11	46380669	46381668	promoter_MDK_HGNC:6972
chr11	46391777	46392776	promoter_CHRM4_HGNC:1953
chr11	46594024	46595023	promoter_AMBRA1_HGNC:25990
chr11	46616553	46617552	promoter_ATG13_HGNC:29091
chr11	46617228	46618227	promoter_HARBI1_HGNC:26522
chr11	46700620	46701619	promoter_ARHGAP1_HGNC:673
chr11	46700031	46701030	promoter_ZNF408_HGNC:20041
chr11	46718213	46719212	promoter_F2_HGNC:3535
chr11	46846281	46847280	promoter_CKAP5_HGNC:28959
chr11	46918551	46919550	promoter_LRP4_HGNC:6696
chr11	46935761	46936760	promoter_CSTPP1_HGNC:28720
chr11	47176880	47177879	promoter_ARFGAP2_HGNC:13504
chr11	47186435	47187434	promoter_PACSIN3_HGNC:8572
chr11	47213974	47214973	promoter_DDB2_HGNC:2718
chr11	47256996	47257995	promoter_NR1H3_HGNC:7966
chr11	47248815	47249814	promoter_ACP2_HGNC:123
chr11	47269133	47270132	promoter_MADD_HGNC:6766
chr11	47352703	47353702	promoter_MYBPC3_HGNC:7551
chr11	47407590	47408589	promoter_SLC39A13_HGNC:20859
chr11	47378548	47379547	promoter_SPI1_HGNC:11241
chr11	47426440	47427439	promoter_PSMC3_HGNC:9549
chr11	47449137	47450136	promoter_RAPSN_HGNC:9863
chr11	47578074	47579073	promoter_NDUFS3_HGNC:7710
chr11	47564599	47565598	promoter_PTPMT1_HGNC:26965
chr11	47553133	47554132	promoter_CELF1_HGNC:2549
chr11	47578971	47579970	promoter_KBTBD4_HGNC:23761
chr11	47585678	47586677	promoter_FAM180B_HGNC:34451
chr11	47594412	47595411	promoter_C1QTNF4_HGNC:14346
chr11	47642560	47643559	promoter_MTCH2_HGNC:17587
chr11	47715370	47716369	promoter_AGBL2_HGNC:26296
chr11	47767342	47768341	promoter_FNBP4_HGNC:19752
chr11	47848351	47849350	promoter_NUP160_HGNC:18017
chr11	47979559	47980558	promoter_PTPRJ_HGNC:9673
chr11	48215810	48216809	promoter_OR4B1_HGNC:8290
chr11	48244104	48245103	promoter_OR4X2_HGNC:15184
chr11	48262861	48263860	promoter_OR4X1_HGNC:14854
chr11	48305223	48306222	promoter_OR4S1_HGNC:14705
chr11	48323920	48324919	promoter_OR4C3_HGNC:14697
chr11	48366466	48367465	promoter_OR4C5_HGNC:14702
chr11	48487793	48488792	promoter_OR4A47_HGNC:31266
chr11	48983886	48984885	promoter_TRIM51G_HGNC:43972
chr11	49027823	49028822	promoter_TRIM49B_HGNC:42955
chr11	49059113	49060112	promoter_TRIM64C_HGNC:37148
chr11	49208603	49209602	promoter_FOLH1_HGNC:3788
chr11	49951391	49952390	promoter_OR4C13_HGNC:15169
chr11	49982536	49983535	promoter_OR4C12_HGNC:15168
chr11	50031874	50032873	promoter_OR4C45_HGNC:31270
chr11	54603999	54604998	promoter_OR4C46_HGNC:31271
chr11	54681877	54682876	promoter_OR4A8_HGNC:15165
chr11	54705832	54706831	promoter_OR4A5_HGNC:15162
chr11	55261155	55262154	promoter_TRIM48_HGNC:19021
chr11	55342201	55343200	promoter_OR4A16_HGNC:15153
chr11	55366974	55367973	promoter_OR4A15_HGNC:15152
chr11	55553469	55554468	promoter_OR4C15_HGNC:15171
chr11	55571128	55572127	promoter_OR4C16_HGNC:15172
chr11	55607646	55608645	promoter_OR4C11_HGNC:15167
chr11	55634113	55635112	promoter_OR4P4_HGNC:15180
chr11	55647327	55648326	promoter_OR4S2_HGNC:15183
chr11	55661201	55662200	promoter_OR4C6_HGNC:14743
chr11	55722776	55723775	promoter_OR5D3P_HGNC:8336
chr11	55772438	55773437	promoter_OR5D13_HGNC:15280
chr11	55794556	55795555	promoter_OR5D14_HGNC:15281
chr11	55810367	55811366	promoter_OR5L1_HGNC:8350
chr11	55818630	55819629	promoter_OR5D18_HGNC:15285
chr11	55826219	55827218	promoter_OR5L2_HGNC:8351
chr11	55837752	55838751	promoter_OR5D16_HGNC:15283
chr11	55882297	55883296	promoter_TRIM51_HGNC:19023
chr11	55914583	55915582	promoter_OR5W2_HGNC:15299
chr11	55936401	55937400	promoter_OR5I1_HGNC:8347
chr11	55969946	55970945	promoter_OR10AG1_HGNC:19607
chr11	55994626	55995625	promoter_OR5F1_HGNC:8343
chr11	56026654	56027653	promoter_OR5AS1_HGNC:15261
chr11	56092308	56093307	promoter_OR8I2_HGNC:15310
chr11	56102687	56103686	promoter_OR8H2_HGNC:15308
chr11	56121373	56122372	promoter_OR8H3_HGNC:15309
chr11	56140202	56141201	promoter_OR8J3_HGNC:15312
chr11	56160318	56161317	promoter_OR8K5_HGNC:15315
chr11	56175618	56176617	promoter_OR5J2_HGNC:19612
chr11	56215223	56216222	promoter_OR8J2_HGNC:15311
chr11	56234256	56235255	promoter_OR5T2_HGNC:15296
chr11	56251254	56252253	promoter_OR5T3_HGNC:15297
chr11	56273154	56274153	promoter_OR5T1_HGNC:14821
chr11	56292255	56293254	promoter_OR8H1_HGNC:14824
chr11	56314144	56315143	promoter_OR8K3_HGNC:15313
chr11	56345039	56346038	promoter_OR8K1_HGNC:14831
chr11	56353291	56354290	promoter_OR8J1_HGNC:14855
chr11	56374624	56375623	promoter_OR8U1_HGNC:19611
chr11	56411696	56412695	promoter_OR5AL1_HGNC:14844
chr11	56418233	56419232	promoter_OR8U3_HGNC:14841
chr11	56463402	56464401	promoter_OR5M9_HGNC:15294
chr11	56473353	56474352	promoter_OR5M3_HGNC:14806
chr11	56491371	56492370	promoter_OR5M8_HGNC:14846
chr11	56543258	56544257	promoter_OR5M11_HGNC:15291
chr11	56577722	56578721	promoter_OR5M10_HGNC:15290
chr11	56614875	56615874	promoter_OR5M1_HGNC:8352
chr11	56642440	56643439	promoter_OR5AP2_HGNC:15258
chr11	56662686	56663685	promoter_OR5AR1_HGNC:15260
chr11	56698095	56699094	promoter_OR9G1_HGNC:15319
chr11	56748698	56749697	promoter_OR9G4_HGNC:15322
chr11	56820517	56821516	promoter_OR5G3_HGNC:15287
chr11	56970050	56971049	promoter_OR5AK3P_HGNC:15252
chr11	56987914	56988913	promoter_OR5AK2_HGNC:15251
chr11	57180953	57181952	promoter_LRRC55_HGNC:32324
chr11	57237251	57238250	promoter_APLNR_HGNC:339
chr11	57324953	57325952	promoter_TNKS1BP1_HGNC:19081
chr11	57335893	57336892	promoter_SSRP1_HGNC:11327
chr11	57337352	57338351	promoter_P2RX3_HGNC:8534
chr11	57381151	57382150	promoter_PRG3_HGNC:9363
chr11	57390651	57391650	promoter_PRG2_HGNC:9362
chr11	57427122	57428121	promoter_SLC43A3_HGNC:17466
chr11	57459528	57460527	promoter_RTN4RL2_HGNC:23053
chr11	57515703	57516702	promoter_SLC43A1_HGNC:9225
chr11	57530755	57531754	promoter_TIMM10_HGNC:11814
chr11	57536595	57537594	promoter_SMTNL1_HGNC:32394
chr11	57567673	57568672	promoter_UBE2L6_HGNC:12490
chr11	57596685	57597684	promoter_SERPING1_HGNC:1228
chr11	57656762	57657761	promoter_CLP1_HGNC:16999
chr11	57649913	57650912	promoter_YPEL4_HGNC:18328
chr11	57667114	57668113	promoter_ZDHHC5_HGNC:18472
chr11	57712216	57713215	promoter_MED19_HGNC:29600
chr11	57711593	57712592	promoter_TMX2_HGNC:30739
chr11	57740491	57741490	promoter_SELENOH_HGNC:18251
chr11	57751820	57752819	promoter_BTBD18_HGNC:37214
chr11	57760802	57761801	promoter_CTNND1_HGNC:2515
chr11	58022881	58023880	promoter_OR9Q1_HGNC:14724
chr11	58029953	58030952	promoter_OR6Q1_HGNC:15302
chr11	58125531	58126530	promoter_OR9I1_HGNC:14718
chr11	58188070	58189069	promoter_OR9Q2_HGNC:15328
chr11	58204143	58205142	promoter_OR1S2_HGNC:15141
chr11	58211720	58212719	promoter_OR1S1_HGNC:8227
chr11	58228919	58229918	promoter_OR10Q1_HGNC:15134
chr11	58268261	58269260	promoter_OR10W1_HGNC:15139
chr11	58359070	58360069	promoter_OR5B17_HGNC:15267
chr11	58406875	58407874	promoter_OR5B3_HGNC:8324
chr11	58428122	58429121	promoter_OR5B2_HGNC:8323
chr11	58442237	58443236	promoter_OR5B12_HGNC:15432
chr11	58508106	58509105	promoter_OR5B21_HGNC:19616
chr11	58575857	58576856	promoter_LPXN_HGNC:14061
chr11	58578063	58579062	promoter_ZFP91_HGNC:14983
chr11	58621665	58622664	promoter_CNTF_HGNC:2169
chr11	58731944	58732943	promoter_GLYAT_HGNC:13734
chr11	58844705	58845704	promoter_GLYATL2_HGNC:24178
chr11	58938488	58939487	promoter_GLYATL1_HGNC:30519
chr11	59085307	59086306	promoter_GLYATL1B_HGNC:37865
chr11	59106237	59107236	promoter_FAM111B_HGNC:24200
chr11	59141856	59142855	promoter_FAM111A_HGNC:24725
chr11	59171132	59172131	promoter_DTX4_HGNC:29151
chr11	59212928	59213927	promoter_MPEG1_HGNC:29619
chr11	59357895	59358894	promoter_OR5AN1_HGNC:15255
chr11	59426414	59427413	promoter_OR5A2_HGNC:15249
chr11	59435469	59436468	promoter_OR5A1_HGNC:8319
chr11	59455961	59456960	promoter_OR4D6_HGNC:15175
chr11	59472315	59473314	promoter_OR4D10_HGNC:15173
chr11	59502576	59503575	promoter_OR4D11_HGNC:15174
chr11	59510539	59511538	promoter_OR4D9_HGNC:15178
chr11	59615775	59616774	promoter_OSBP_HGNC:8503
chr11	59669038	59670037	promoter_PATL1_HGNC:26721
chr11	59754376	59755375	promoter_STX3_HGNC:11438
chr11	59713846	59714845	promoter_OR10V1_HGNC:15136
chr11	59810779	59811778	promoter_MRPL16_HGNC:14476
chr11	59845500	59846499	promoter_CBLIF_HGNC:4268
chr11	59866488	59867487	promoter_TCN1_HGNC:11652
chr11	59877782	59878781	promoter_OOSP3_HGNC:53903
chr11	59937432	59938431	promoter_OOSP1_HGNC:49233
chr11	59963033	59964032	promoter_OOSP4A_HGNC:53904
chr11	60016181	60017180	promoter_OOSP4B_HGNC:53905
chr11	60039409	60040408	promoter_OOSP2_HGNC:26699
chr11	60055665	60056664	promoter_MS4A3_HGNC:7317
chr11	60087664	60088663	promoter_MS4A2_HGNC:7316
chr11	60183084	60184083	promoter_MS4A6A_HGNC:13375
chr11	60279666	60280665	promoter_MS4A4A_HGNC:13371
chr11	60243138	60244137	promoter_MS4A4E_HGNC:14284
chr11	60326255	60327254	promoter_MS4A6E_HGNC:14285
chr11	60377532	60378531	promoter_MS4A7_HGNC:13378
chr11	60395459	60396458	promoter_MS4A14_HGNC:30706
chr11	60428572	60429571	promoter_MS4A5_HGNC:13374
chr11	60454847	60455846	promoter_MS4A1_HGNC:7315
chr11	60491778	60492777	promoter_MS4A12_HGNC:13370
chr11	60514392	60515391	promoter_MS4A13_HGNC:16674
chr11	60698612	60699611	promoter_MS4A8_HGNC:13380
chr11	60723720	60724719	promoter_MS4A18_HGNC:37636
chr11	60755867	60756866	promoter_MS4A15_HGNC:28573
chr11	60784333	60785332	promoter_MS4A10_HGNC:13368
chr11	60841113	60842112	promoter_CCDC86_HGNC:28359
chr11	60855951	60856950	promoter_PTGDR2_HGNC:4502
chr11	60866542	60867541	promoter_ZP1_HGNC:13187
chr11	60906586	60907585	promoter_PRPF19_HGNC:17896
chr11	60913158	60914157	promoter_TMEM109_HGNC:28771
chr11	60923460	60924459	promoter_TMEM132A_HGNC:31092
chr11	60952177	60953176	promoter_SLC15A3_HGNC:18068
chr11	60970680	60971679	promoter_CD6_HGNC:1691
chr11	61101489	61102488	promoter_CD5_HGNC:1685
chr11	61161427	61162426	promoter_VPS37C_HGNC:26097
chr11	61202515	61203514	promoter_PGA3_HGNC:8885
chr11	61221347	61222346	promoter_PGA4_HGNC:8886
chr11	61240175	61241174	promoter_PGA5_HGNC:8887
chr11	61295317	61296316	promoter_VWCE_HGNC:26487
chr11	61332228	61333227	promoter_TKFC_HGNC:24552
chr11	61333106	61334105	promoter_DDB1_HGNC:2717
chr11	61361374	61362373	promoter_TMEM138_HGNC:26944
chr11	61361883	61362882	promoter_CYB561A3_HGNC:23014
chr11	61391587	61392586	promoter_TMEM216_HGNC:25018
chr11	61429976	61430975	promoter_CPSF7_HGNC:30098
chr11	61429124	61430123	promoter_SDHAF2_HGNC:26034
chr11	61480120	61481119	promoter_SAXO4_HGNC:28869
chr11	61507749	61508748	promoter_LRRC10B_HGNC:37215
chr11	61581077	61582076	promoter_SYT7_HGNC:11514
chr11	61679391	61680390	promoter_DAGLA_HGNC:1165
chr11	61751636	61752635	promoter_MYRF_HGNC:1181
chr11	61792600	61793599	promoter_TMEM258_HGNC:1164
chr11	61791911	61792910	promoter_FEN1_HGNC:3650
chr11	61827300	61828299	promoter_FADS2_HGNC:3575
chr11	61817004	61818003	promoter_FADS1_HGNC:3574
chr11	61891546	61892545	promoter_FADS3_HGNC:3576
chr11	61917567	61918566	promoter_RAB3IL1_HGNC:9780
chr11	61949351	61950350	promoter_BEST1_HGNC:12703
chr11	61967635	61968634	promoter_FTH1_HGNC:3976
chr11	62123011	62124010	promoter_INCENP_HGNC:6058
chr11	62189216	62190215	promoter_SCGB1D1_HGNC:18395
chr11	62207673	62208672	promoter_SCGB2A1_HGNC:7051
chr11	62241239	62242238	promoter_SCGB1D2_HGNC:18396
chr11	62269158	62270157	promoter_SCGB2A2_HGNC:7050
chr11	62299076	62300075	promoter_SCGB1D4_HGNC:31748
chr11	62336448	62337447	promoter_ASRGL1_HGNC:16448
chr11	62418033	62419032	promoter_SCGB1A1_HGNC:12523
chr11	62546807	62547806	promoter_AHNAK_HGNC:347
chr11	62573892	62574891	promoter_EEF1G_HGNC:3213
chr11	62591524	62592523	promoter_TUT1_HGNC:26184
chr11	62601866	62602865	promoter_MTA2_HGNC:7411
chr11	62612257	62613256	promoter_ROM1_HGNC:10254
chr11	62612776	62613775	promoter_EML3_HGNC:26666
chr11	62621987	62622986	promoter_B3GAT3_HGNC:923
chr11	62646614	62647613	promoter_GANAB_HGNC:4138
chr11	62653303	62654302	promoter_INTS5_HGNC:29352
chr11	62665211	62666210	promoter_C11orf98_HGNC:51238
chr11	62664312	62665311	promoter_CSKMT_HGNC:33113
chr11	62670673	62671672	promoter_UQCC3_HGNC:34399
chr11	62672268	62673267	promoter_LBHD1_HGNC:28351
chr11	62679074	62680073	promoter_UBXN1_HGNC:18402
chr11	62689531	62690530	promoter_LRRN4CL_HGNC:33724
chr11	62706676	62707675	promoter_GNG3_HGNC:4405
chr11	62707425	62708424	promoter_BSCL2_HGNC:15832
